Time_secs,Tail_Number,Type,Computed_Airspeed,Mach,Pitch_Angle,Roll_Angle,Altitude,Fuel_E1,Fuel_E2,Gross_Weight,T_Air_Temp,Drift_Angle,EGT_E1,EGT_E2,EPR_E1,EPR_E2,N1_E1,N1_E2,N2_E1,N2_E2,Throttle_Angle1,Throttle_Angle2,Pack_Flow_E1,Pack_Flow_E2,L_G_S_S_N,Flap_Handle,Flap_Angle,Left_Spoiler_1_Out,Right_Spoiler_1_Out,Spoiler_Pos_LH_2,Spoiler_Pos_LH_4,Spoiler_Pos_LH_5,Spoiler_Pos_RH_2,Spoiler_Pos_RH_3,Spoiler_Pos_RH_5,Speed_Brake,Fuel,Air,Gnd_1,Gnd_2,Gnd_3,Gnd_7,Air.1,Gnd_1.1,Gnd_2.1,Gnd_3.1,Gnd_7.1,Gear_7,Gear_down_air,Gear_down_ground,Gear_in_transit,Gear_up
1403.5,.OH-LXA,? (6),310.6,0.71,3.16,0.0,22908,2242,2204,60092,-1.3,0.09,693,689,0.838,0.826,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4446.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1403.75,.OH-LXA,? (6),310.6,0.71,3.16,0.0,22908,2242,2204,60092,-1.3,0.09,693,689,0.838,0.826,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4446.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404.0,.OH-LXA,? (6),310.5,0.71,3.16,0.0,22936,2248,2202,60092,-1.3,0.09,693,689,0.838,0.826,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4450.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404.25,.OH-LXA,? (6),310.5,0.71,3.16,0.0,22936,2248,2202,60092,-1.3,0.09,693,689,0.838,0.826,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4450.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404.5,.OH-LXA,? (6),310.5,0.71,3.16,0.0,22936,2248,2202,60092,-1.3,0.09,693,689,0.838,0.826,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4450.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1404.75,.OH-LXA,? (6),310.5,0.71,3.16,0.0,22936,2248,2202,60092,-1.3,0.09,693,689,0.838,0.826,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4450.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1405.0,.OH-LXA,? (6),310.6,0.71,3.16,0.0,22964,2242,2195,60092,-1.3,0.09,693,689,0.836,0.826,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4437.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1405.25,.OH-LXA,? (6),310.6,0.71,3.16,0.0,22964,2242,2195,60092,-1.3,0.09,693,689,0.836,0.826,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4437.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1405.5,.OH-LXA,? (6),310.6,0.71,3.16,0.0,22964,2242,2195,60092,-1.3,0.09,693,689,0.836,0.826,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4437.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1405.75,.OH-LXA,? (6),310.6,0.71,3.16,0.0,22964,2242,2195,60092,-1.3,0.09,693,689,0.836,0.826,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4437.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1406.0,.OH-LXA,? (6),310.6,0.71,3.16,0.0,22992,2242,2195,60092,-1.3,0.09,693,689,0.838,0.824,89.1,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4437.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1406.25,.OH-LXA,? (6),310.6,0.71,3.16,0.0,22992,2242,2195,60092,-1.3,0.09,693,689,0.838,0.824,89.1,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4437.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1406.5,.OH-LXA,? (6),310.6,0.71,3.16,0.0,22992,2242,2195,60092,-1.3,0.09,693,689,0.838,0.824,89.1,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4437.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1406.75,.OH-LXA,? (6),310.6,0.71,3.16,0.0,22992,2242,2195,60092,-1.3,0.09,693,689,0.838,0.824,89.1,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4437.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1407.0,.OH-LXA,? (6),310.9,0.71,3.52,0.0,23020,2246,2193,60092,-1.3,0.09,693,689,0.836,0.824,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4439.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1407.25,.OH-LXA,? (6),310.9,0.71,3.52,0.0,23020,2246,2193,60092,-1.3,0.09,693,689,0.836,0.824,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4439.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1407.5,.OH-LXA,? (6),310.9,0.71,3.52,0.0,23020,2246,2193,60092,-1.3,0.09,693,689,0.836,0.824,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4439.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1407.75,.OH-LXA,? (6),310.9,0.71,3.52,0.0,23020,2246,2193,60092,-1.3,0.09,693,689,0.836,0.824,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4439.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1408.0,.OH-LXA,? (6),310.8,0.71,3.52,0.0,23048,2237,2202,60092,-1.3,0.09,693,689,0.834,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4439.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1408.25,.OH-LXA,? (6),310.8,0.71,3.52,0.0,23048,2237,2202,60092,-1.3,0.09,693,689,0.834,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4439.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1408.5,.OH-LXA,? (6),310.8,0.71,3.52,0.0,23048,2237,2202,60092,-1.3,0.09,693,689,0.834,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4439.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1408.75,.OH-LXA,? (6),310.8,0.71,3.52,0.0,23048,2237,2202,60092,-1.3,0.09,693,689,0.834,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4439.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1409.0,.OH-LXA,? (6),310.8,0.71,3.52,0.0,23080,2238,2189,60092,-1.5,0.09,693,688,0.834,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4427.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1409.25,.OH-LXA,? (6),310.8,0.71,3.52,0.0,23080,2238,2189,60092,-1.5,0.09,693,688,0.834,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4427.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1409.5,.OH-LXA,? (6),310.8,0.71,3.52,0.0,23080,2238,2189,60092,-1.5,0.09,693,688,0.834,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4427.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1409.75,.OH-LXA,? (6),310.8,0.71,3.52,0.0,23080,2238,2189,60092,-1.5,0.09,693,688,0.834,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4427.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1410.0,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23108,2240,2191,60092,-1.5,0.18,693,688,0.836,0.824,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4431.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1410.25,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23108,2240,2191,60092,-1.5,0.18,693,688,0.836,0.824,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4431.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1410.5,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23108,2240,2191,60092,-1.5,0.18,693,688,0.836,0.824,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4431.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1410.75,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23108,2240,2191,60092,-1.5,0.18,693,688,0.836,0.824,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4431.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1411.0,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23140,2237,2189,60092,-1.8,0.18,693,689,0.836,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4426.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1411.25,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23140,2237,2189,60092,-1.8,0.18,693,689,0.836,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4426.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1411.5,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23140,2237,2189,60092,-1.8,0.18,693,689,0.836,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4426.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1411.75,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23140,2237,2189,60092,-1.8,0.18,693,689,0.836,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4426.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1412.0,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23168,2237,2191,60092,-1.8,0.18,693,688,0.836,0.824,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4428.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1412.25,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23168,2237,2191,60092,-1.8,0.18,693,688,0.836,0.824,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4428.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1412.5,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23168,2237,2191,60092,-1.8,0.18,693,688,0.836,0.824,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4428.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1412.75,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23168,2237,2191,60092,-1.8,0.18,693,688,0.836,0.824,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4428.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1413.0,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23200,2237,2193,60092,-1.8,0.18,693,688,0.836,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4430.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1413.25,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23200,2237,2193,60092,-1.8,0.18,693,688,0.836,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4430.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1413.5,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23200,2237,2193,60092,-1.8,0.18,693,688,0.836,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4430.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1413.75,.OH-LXA,? (6),310.5,0.71,3.52,0.0,23200,2237,2193,60092,-1.8,0.18,693,688,0.836,0.824,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4430.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1414.0,.OH-LXA,? (6),310.3,0.71,3.52,0.0,23228,2235,2191,60074,-1.8,0.18,693,688,0.834,0.822,89.1,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4426.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1414.25,.OH-LXA,? (6),310.3,0.71,3.52,0.0,23228,2235,2191,60074,-1.8,0.18,693,688,0.834,0.822,89.1,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4426.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1414.5,.OH-LXA,? (6),310.3,0.71,3.52,0.0,23228,2235,2191,60074,-1.8,0.18,693,688,0.834,0.822,89.1,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4426.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1414.75,.OH-LXA,? (6),310.3,0.71,3.52,0.0,23228,2235,2191,60074,-1.8,0.18,693,688,0.834,0.822,89.1,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4426.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1415.0,.OH-LXA,? (6),310.1,0.71,3.52,0.0,23260,2228,2199,60074,-2.0,0.18,693,688,0.834,0.82,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4427.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1415.25,.OH-LXA,? (6),310.1,0.71,3.52,0.0,23260,2228,2199,60074,-2.0,0.18,693,688,0.834,0.82,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4427.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1415.5,.OH-LXA,? (6),310.1,0.71,3.52,0.0,23260,2228,2199,60074,-2.0,0.18,693,688,0.834,0.82,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4427.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1415.75,.OH-LXA,? (6),310.1,0.71,3.52,0.0,23260,2228,2199,60074,-2.0,0.18,693,688,0.834,0.82,89.0,89.0,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4427.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1416.0,.OH-LXA,? (6),310.1,0.72,3.52,0.0,23288,2233,2191,60074,-2.0,0.18,692,688,0.834,0.82,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4424.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1416.25,.OH-LXA,? (6),310.1,0.72,3.52,0.0,23288,2233,2191,60074,-2.0,0.18,692,688,0.834,0.82,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4424.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1416.5,.OH-LXA,? (6),310.1,0.72,3.52,0.0,23288,2233,2191,60074,-2.0,0.18,692,688,0.834,0.82,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4424.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1416.75,.OH-LXA,? (6),310.1,0.72,3.52,0.0,23288,2233,2191,60074,-2.0,0.18,692,688,0.834,0.82,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4424.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1417.0,.OH-LXA,? (6),310.0,0.72,3.52,0.0,23316,2219,2193,60074,-2.0,0.18,693,688,0.832,0.822,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4412.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1417.25,.OH-LXA,? (6),310.0,0.72,3.52,0.0,23316,2219,2193,60074,-2.0,0.18,693,688,0.832,0.822,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4412.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1417.5,.OH-LXA,? (6),310.0,0.72,3.16,0.0,23316,2219,2193,60074,-2.0,0.18,693,688,0.832,0.822,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4412.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1417.75,.OH-LXA,? (6),310.0,0.72,3.16,0.0,23316,2219,2193,60074,-2.0,0.18,693,688,0.832,0.822,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4412.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1418.0,.OH-LXA,? (6),309.8,0.72,3.16,0.0,23348,2226,2189,60074,-2.0,0.26,692,688,0.834,0.822,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4415.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1418.25,.OH-LXA,? (6),309.8,0.72,3.16,0.0,23348,2226,2189,60074,-2.0,0.26,692,688,0.834,0.822,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4415.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1418.5,.OH-LXA,? (6),309.8,0.72,3.16,0.0,23348,2226,2189,60074,-2.0,0.26,692,688,0.834,0.822,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4415.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1418.75,.OH-LXA,? (6),309.8,0.72,3.16,0.0,23348,2226,2189,60074,-2.0,0.26,692,688,0.834,0.822,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4415.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1419.0,.OH-LXA,? (6),309.6,0.72,3.16,0.0,23376,2228,2184,60074,-2.3,0.26,692,688,0.832,0.82,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4412.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1419.25,.OH-LXA,? (6),309.6,0.72,3.16,0.0,23376,2228,2184,60074,-2.3,0.26,692,688,0.832,0.82,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4412.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1419.5,.OH-LXA,? (6),309.6,0.72,3.16,0.0,23376,2228,2184,60074,-2.3,0.26,692,688,0.832,0.82,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4412.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1419.75,.OH-LXA,? (6),309.6,0.72,3.16,0.0,23376,2228,2184,60074,-2.3,0.26,692,688,0.832,0.82,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4412.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1420.0,.OH-LXA,? (6),309.6,0.72,3.16,0.0,23404,2215,2191,60074,-2.3,0.26,692,688,0.832,0.82,89.0,89.1,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4406.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1420.25,.OH-LXA,? (6),309.6,0.72,3.16,0.0,23404,2215,2191,60074,-2.3,0.26,692,688,0.832,0.82,89.0,89.1,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4406.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1420.5,.OH-LXA,? (6),309.6,0.72,3.16,0.0,23404,2215,2191,60074,-2.3,0.26,692,688,0.832,0.82,89.0,89.1,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4406.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1420.75,.OH-LXA,? (6),309.6,0.72,3.16,0.0,23404,2215,2191,60074,-2.3,0.26,692,688,0.832,0.82,89.0,89.1,97.5,97.3,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4406.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1421.0,.OH-LXA,? (6),309.5,0.72,3.16,0.0,23436,2220,2188,60074,-2.3,0.26,692,688,0.832,0.818,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4408.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1421.25,.OH-LXA,? (6),309.5,0.72,3.16,0.0,23436,2220,2188,60074,-2.3,0.26,692,688,0.832,0.818,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4408.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1421.5,.OH-LXA,? (6),309.5,0.72,3.16,0.0,23436,2220,2188,60074,-2.3,0.26,692,688,0.832,0.818,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4408.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1421.75,.OH-LXA,? (6),309.5,0.72,3.16,0.0,23436,2220,2188,60074,-2.3,0.26,692,688,0.832,0.818,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0,4408.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1422.0,.OH-LXA,? (6),309.5,0.72,3.16,0.0,23460,2224,2186,60074,-2.3,0.26,692,687,0.83,0.82,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4410.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1422.25,.OH-LXA,? (6),309.5,0.72,3.16,0.0,23460,2224,2186,60074,-2.3,0.26,692,687,0.83,0.82,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4410.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1422.5,.OH-LXA,? (6),309.5,0.72,3.16,0.0,23460,2224,2186,60074,-2.3,0.26,692,687,0.83,0.82,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4410.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1422.75,.OH-LXA,? (6),309.5,0.72,3.16,0.0,23460,2224,2186,60074,-2.3,0.26,692,687,0.83,0.82,89.1,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4410.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1423.0,.OH-LXA,? (6),309.4,0.72,3.16,0.0,23488,2208,2189,60074,-2.5,0.26,692,687,0.826,0.818,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4397.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1423.25,.OH-LXA,? (6),309.4,0.72,3.16,0.0,23488,2208,2189,60074,-2.5,0.26,692,687,0.826,0.818,89.0,89.0,97.5,97.4,22.5,22.5,1,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4397.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
