Time_secs,Tail_Number,Type,Computed_Airspeed,Mach,Pitch_Angle,Roll_Angle,Altitude,Fuel_E1,Fuel_E2,Gross_Weight,T_Air_Temp,Drift_Angle,EGT_E1,EGT_E2,EPR_E1,EPR_E2,N1_E1,N1_E2,N2_E1,N2_E2,Throttle_Angle1,Throttle_Angle2,Pack_Flow_E1,Pack_Flow_E2,L_G_S_S_N,Flap_Handle,Flap_Angle,Left_Spoiler_1_Out,Right_Spoiler_1_Out,Spoiler_Pos_LH_2,Spoiler_Pos_LH_4,Spoiler_Pos_LH_5,Spoiler_Pos_RH_2,Spoiler_Pos_RH_3,Spoiler_Pos_RH_5,Speed_Brake,Fuel,Air,Gnd_3,Gnd_7,Air.1,Gnd_3.1,Gnd_7.1,Gear_down_air,Gear_down_ground,Gear in transit (6),Gear_up
2259.75,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37024.0,1139.0,1165.0,59386.0,-21.5,-0.53,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2304.0,1,0,0,1,0,0,0,0,0,1
2260.0,.OH-LXD,? (6),251.3,0.78,2.11,0.0,37024.0,1145.0,1163.0,59386.0,-21.5,-0.53,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2308.0,1,0,0,1,0,0,0,0,0,1
2260.25,.OH-LXD,? (6),251.3,0.78,2.11,0.0,37024.0,1145.0,1163.0,59386.0,-21.5,-0.53,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2308.0,1,0,0,1,0,0,0,0,0,1
2260.5,.OH-LXD,? (6),251.3,0.78,2.11,0.0,37024.0,1145.0,1163.0,59386.0,-21.5,-0.53,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2308.0,1,0,0,1,0,0,0,0,0,1
2260.75,.OH-LXD,? (6),251.3,0.78,2.11,0.0,37024.0,1145.0,1163.0,59386.0,-21.5,-0.53,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2308.0,1,0,0,1,0,0,0,0,0,1
2261.0,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37020.0,1137.0,1163.0,59386.0,-21.5,-0.53,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2300.0,1,0,0,1,0,0,0,0,0,1
2261.25,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37020.0,1137.0,1163.0,59386.0,-21.5,-0.53,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2300.0,1,0,0,1,0,0,0,0,0,1
2261.5,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37020.0,1137.0,1163.0,59386.0,-21.5,-0.53,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2300.0,1,0,0,1,0,0,0,0,0,1
2261.75,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37020.0,1137.0,1163.0,59386.0,-21.5,-0.53,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2300.0,1,0,0,1,0,0,0,0,0,1
2262.0,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37020.0,1143.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2306.0,1,0,0,1,0,0,0,0,0,1
2262.25,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37020.0,1143.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2306.0,1,0,0,1,0,0,0,0,0,1
2262.5,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37020.0,1143.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2306.0,1,0,0,1,0,0,0,0,0,1
2262.75,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37020.0,1143.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2306.0,1,0,0,1,0,0,0,0,0,1
2263.0,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37024.0,1143.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2306.0,1,0,0,1,0,0,0,0,0,1
2263.25,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37024.0,1143.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2306.0,1,0,0,1,0,0,0,0,0,1
2263.5,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37024.0,1143.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2306.0,1,0,0,1,0,0,0,0,0,1
2263.75,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37024.0,1143.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2306.0,1,0,0,1,0,0,0,0,0,1
2264.0,.OH-LXD,? (6),251.1,0.78,2.11,-0.4,37024.0,1137.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2300.0,1,0,0,1,0,0,0,0,0,1
2264.25,.OH-LXD,? (6),251.1,0.78,2.11,-0.4,37024.0,1137.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2300.0,1,0,0,1,0,0,0,0,0,1
2264.5,.OH-LXD,? (6),251.1,0.78,2.11,-0.4,37024.0,1137.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2300.0,1,0,0,1,0,0,0,0,0,1
2264.75,.OH-LXD,? (6),251.1,0.78,2.11,-0.4,37024.0,1137.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2300.0,1,0,0,1,0,0,0,0,0,1
2265.0,.OH-LXD,? (6),251.1,0.78,2.11,-0.4,37020.0,1141.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2304.0,1,0,0,1,0,0,0,0,0,1
2265.25,.OH-LXD,? (6),251.1,0.78,2.11,-0.4,37020.0,1141.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2304.0,1,0,0,1,0,0,0,0,0,1
2265.5,.OH-LXD,? (6),251.1,0.78,2.11,-0.4,37020.0,1141.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2304.0,1,0,0,1,0,0,0,0,0,1
2265.75,.OH-LXD,? (6),251.1,0.78,2.11,-0.4,37020.0,1141.0,1163.0,59368.0,-21.5,-0.62,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2304.0,1,0,0,1,0,0,0,0,0,1
2266.0,.OH-LXD,? (6),251.0,0.78,2.11,0.0,37020.0,1137.0,1165.0,59368.0,-21.5,-0.7,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2302.0,1,0,0,1,0,0,0,0,0,1
2266.25,.OH-LXD,? (6),251.0,0.78,2.11,0.0,37020.0,1137.0,1165.0,59368.0,-21.5,-0.7,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2302.0,1,0,0,1,0,0,0,0,0,1
2266.5,.OH-LXD,? (6),251.0,0.78,2.11,0.0,37020.0,1137.0,1165.0,59368.0,-21.5,-0.7,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2302.0,1,0,0,1,0,0,0,0,0,1
2266.75,.OH-LXD,? (6),251.0,0.78,2.11,0.0,37020.0,1137.0,1165.0,59368.0,-21.5,-0.7,618.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2302.0,1,0,0,1,0,0,0,0,0,1
2267.0,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37020.0,1136.0,1157.0,59368.0,-21.5,-0.7,617.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2293.0,1,0,0,1,0,0,0,0,0,1
2267.25,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37020.0,1136.0,1157.0,59368.0,-21.5,-0.7,617.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2293.0,1,0,0,1,0,0,0,0,0,1
2267.5,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37020.0,1136.0,1157.0,59368.0,-21.5,-0.7,617.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2293.0,1,0,0,1,0,0,0,0,0,1
2267.75,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37020.0,1136.0,1157.0,59368.0,-21.5,-0.7,617.0,625.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2293.0,1,0,0,1,0,0,0,0,0,1
2268.0,.OH-LXD,? (6),250.9,0.78,2.11,0.0,37016.0,1136.0,1163.0,59368.0,-21.5,-0.7,617.0,624.0,0.0,0.0,84.3,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2299.0,1,0,0,1,0,0,0,0,0,1
2268.25,.OH-LXD,? (6),250.9,0.78,2.11,0.0,37016.0,1136.0,1163.0,59368.0,-21.5,-0.7,617.0,624.0,0.0,0.0,84.3,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2299.0,1,0,0,1,0,0,0,0,0,1
2268.5,.OH-LXD,? (6),250.9,0.78,2.11,0.0,37016.0,1136.0,1163.0,59368.0,-21.5,-0.7,617.0,624.0,0.0,0.0,84.3,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2299.0,1,0,0,1,0,0,0,0,0,1
2268.75,.OH-LXD,? (6),250.9,0.78,2.11,0.0,37016.0,1136.0,1163.0,59368.0,-21.5,-0.7,617.0,624.0,0.0,0.0,84.3,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2299.0,1,0,0,1,0,0,0,0,0,1
2269.0,.OH-LXD,? (6),251.0,0.78,2.11,0.0,37016.0,1136.0,1159.0,59368.0,-21.5,-0.7,617.0,624.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2295.0,1,0,0,1,0,0,0,0,0,1
2269.25,.OH-LXD,? (6),251.0,0.78,2.11,0.0,37016.0,1136.0,1159.0,59368.0,-21.5,-0.7,617.0,624.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2295.0,1,0,0,1,0,0,0,0,0,1
2269.5,.OH-LXD,? (6),251.0,0.78,2.11,0.0,37016.0,1136.0,1159.0,59368.0,-21.5,-0.7,617.0,624.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2295.0,1,0,0,1,0,0,0,0,0,1
2269.75,.OH-LXD,? (6),251.0,0.78,2.11,0.0,37016.0,1136.0,1159.0,59368.0,-21.5,-0.7,617.0,624.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2295.0,1,0,0,1,0,0,0,0,0,1
2270.0,.OH-LXD,? (6),250.9,0.78,2.11,0.0,37016.0,1137.0,1165.0,59368.0,-21.5,-0.79,617.0,624.0,0.0,0.0,84.3,84.4,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2302.0,1,0,0,1,0,0,0,0,0,1
2270.25,.OH-LXD,? (6),250.9,0.78,2.11,0.0,37016.0,1137.0,1165.0,59368.0,-21.5,-0.79,617.0,624.0,0.0,0.0,84.3,84.4,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2302.0,1,0,0,1,0,0,0,0,0,1
2270.5,.OH-LXD,? (6),250.9,0.78,2.11,0.0,37016.0,1137.0,1165.0,59368.0,-21.5,-0.79,617.0,624.0,0.0,0.0,84.3,84.4,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2302.0,1,0,0,1,0,0,0,0,0,1
2270.75,.OH-LXD,? (6),250.9,0.78,2.11,0.0,37016.0,1137.0,1165.0,59368.0,-21.5,-0.79,617.0,624.0,0.0,0.0,84.3,84.4,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2302.0,1,0,0,1,0,0,0,0,0,1
2271.0,.OH-LXD,? (6),251.0,0.78,2.11,0.0,37016.0,1139.0,1165.0,59368.0,-21.5,-0.79,618.0,625.0,0.0,0.0,84.3,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2304.0,1,0,0,1,0,0,0,0,0,1
2271.25,.OH-LXD,? (6),251.0,0.78,2.11,0.0,37016.0,1139.0,1165.0,59368.0,-21.5,-0.79,618.0,625.0,0.0,0.0,84.3,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2304.0,1,0,0,1,0,0,0,0,0,1
2271.5,.OH-LXD,? (6),251.0,0.78,2.11,0.0,37016.0,1139.0,1165.0,59368.0,-21.5,-0.79,618.0,625.0,0.0,0.0,84.3,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2304.0,1,0,0,1,0,0,0,0,0,1
2271.75,.OH-LXD,? (6),251.0,0.78,2.11,0.0,37016.0,1139.0,1165.0,59368.0,-21.5,-0.79,618.0,625.0,0.0,0.0,84.3,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2304.0,1,0,0,1,0,0,0,0,0,1
2272.0,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37012.0,1136.0,1163.0,59368.0,-21.5,-0.79,617.0,624.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2299.0,1,0,0,1,0,0,0,0,0,1
2272.25,.OH-LXD,? (6),251.1,0.78,2.11,0.0,37012.0,1136.0,1163.0,59368.0,-21.5,-0.79,617.0,624.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2299.0,1,0,0,1,0,0,0,0,0,1
2272.5,.OH-LXD,? (6),251.1,0.78,2.11,0.4,37012.0,1136.0,1163.0,59368.0,-21.5,-0.79,617.0,624.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2299.0,1,0,0,1,0,0,0,0,0,1
2272.75,.OH-LXD,? (6),251.1,0.78,2.11,0.4,37012.0,1136.0,1163.0,59368.0,-21.5,-0.79,617.0,624.0,0.0,0.0,84.4,84.4,92.8,92.9,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2299.0,1,0,0,1,0,0,0,0,0,1
2273.0,.OH-LXD,? (6),251.3,0.78,2.11,0.4,37012.0,1134.0,1165.0,59368.0,-21.5,-0.79,617.0,624.0,0.0,0.0,84.3,84.3,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2299.0,1,0,0,1,0,0,0,0,0,1
2273.25,.OH-LXD,? (6),251.3,0.78,2.11,0.4,37012.0,1134.0,1165.0,59368.0,-21.5,-0.79,617.0,624.0,0.0,0.0,84.3,84.3,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2299.0,1,0,0,1,0,0,0,0,0,1
2273.5,.OH-LXD,? (6),251.3,0.78,2.11,0.4,37012.0,1134.0,1165.0,59368.0,-21.5,-0.79,617.0,624.0,0.0,0.0,84.3,84.3,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2299.0,1,0,0,1,0,0,0,0,0,1
2273.75,.OH-LXD,? (6),251.3,0.78,2.11,0.4,37012.0,1134.0,1165.0,59368.0,-21.5,-0.79,617.0,624.0,0.0,0.0,84.3,84.3,92.8,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2299.0,1,0,0,1,0,0,0,0,0,1
2274.0,.OH-LXD,? (6),251.1,0.78,2.11,0.4,37012.0,1134.0,1157.0,59368.0,-21.5,-0.88,617.0,624.0,0.0,0.0,84.3,84.3,92.6,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2291.0,1,0,0,1,0,0,0,0,0,1
2274.25,.OH-LXD,? (6),251.1,0.78,2.11,0.4,37012.0,1134.0,1157.0,59368.0,-21.5,-0.88,617.0,624.0,0.0,0.0,84.3,84.3,92.6,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2291.0,1,0,0,1,0,0,0,0,0,1
2274.5,.OH-LXD,? (6),251.1,0.78,2.11,0.4,37012.0,1134.0,1157.0,59368.0,-21.5,-0.88,617.0,624.0,0.0,0.0,84.3,84.3,92.6,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2291.0,1,0,0,1,0,0,0,0,0,1
2274.75,.OH-LXD,? (6),251.1,0.78,2.11,0.4,37012.0,1134.0,1157.0,59368.0,-21.5,-0.88,617.0,624.0,0.0,0.0,84.3,84.3,92.6,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2291.0,1,0,0,1,0,0,0,0,0,1
2275.0,.OH-LXD,? (6),251.3,0.78,2.11,0.4,37012.0,1130.0,1157.0,59368.0,-21.5,-0.88,617.0,624.0,0.0,0.0,84.3,84.3,92.6,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2287.0,1,0,0,1,0,0,0,0,0,1
2275.25,.OH-LXD,? (6),251.3,0.78,2.11,0.4,37012.0,1130.0,1157.0,59368.0,-21.5,-0.88,617.0,624.0,0.0,0.0,84.3,84.3,92.6,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2287.0,1,0,0,1,0,0,0,0,0,1
2275.5,.OH-LXD,? (6),251.3,0.78,2.11,0.4,37012.0,1130.0,1157.0,59368.0,-21.5,-0.88,617.0,624.0,0.0,0.0,84.3,84.3,92.6,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2287.0,1,0,0,1,0,0,0,0,0,1
2275.75,.OH-LXD,? (6),251.3,0.78,2.11,0.4,37012.0,1130.0,1157.0,59368.0,-21.5,-0.88,617.0,624.0,0.0,0.0,84.3,84.3,92.6,92.8,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2287.0,1,0,0,1,0,0,0,0,0,1
2276.0,.OH-LXD,? (6),251.1,0.78,2.11,0.4,37008.0,1126.0,1139.0,59368.0,-21.5,-0.88,617.0,624.0,0.0,0.0,84.3,84.1,92.6,92.6,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2265.0,1,0,0,1,0,0,0,0,0,1
2276.25,.OH-LXD,? (6),251.1,0.78,2.11,0.4,37008.0,1126.0,1139.0,59368.0,-21.5,-0.88,617.0,624.0,0.0,0.0,84.3,84.1,92.6,92.6,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2265.0,1,0,0,1,0,0,0,0,0,1
2276.5,.OH-LXD,? (6),251.1,0.78,2.11,0.4,37008.0,1126.0,1139.0,59368.0,-21.5,-0.88,617.0,624.0,0.0,0.0,84.3,84.1,92.6,92.6,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2265.0,1,0,0,1,0,0,0,0,0,1
2276.75,.OH-LXD,? (6),251.1,0.78,2.11,0.4,37008.0,1126.0,1139.0,59368.0,-21.5,-0.88,617.0,624.0,0.0,0.0,84.3,84.1,92.6,92.6,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2265.0,1,0,0,1,0,0,0,0,0,1
2277.0,.OH-LXD,? (6),251.1,0.78,2.11,0.4,37008.0,1117.0,1148.0,59368.0,-21.5,-0.88,617.0,623.0,0.0,0.0,84.1,84.1,92.6,92.6,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2265.0,1,0,0,1,0,0,0,0,0,1
2277.25,.OH-LXD,? (6),251.1,0.78,2.11,0.4,37008.0,1117.0,1148.0,59368.0,-21.5,-0.88,617.0,623.0,0.0,0.0,84.1,84.1,92.6,92.6,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2265.0,1,0,0,1,0,0,0,0,0,1
2277.5,.OH-LXD,? (6),251.1,0.78,2.11,0.7,37008.0,1117.0,1148.0,59368.0,-21.5,-0.88,617.0,623.0,0.0,0.0,84.1,84.1,92.6,92.6,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2265.0,1,0,0,1,0,0,0,0,0,1
2277.75,.OH-LXD,? (6),251.1,0.78,2.11,0.7,37008.0,1117.0,1148.0,59368.0,-21.5,-0.88,617.0,623.0,0.0,0.0,84.1,84.1,92.6,92.6,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2265.0,1,0,0,1,0,0,0,0,0,1
2278.0,.OH-LXD,? (6),251.0,0.78,2.11,0.7,37012.0,1121.0,1152.0,59368.0,-21.5,-0.88,616.0,623.0,0.0,0.0,84.1,84.1,92.6,92.6,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2273.0,1,0,0,1,0,0,0,0,0,1
2278.25,.OH-LXD,? (6),251.0,0.78,2.11,0.7,37012.0,1121.0,1152.0,59368.0,-21.5,-0.88,616.0,623.0,0.0,0.0,84.1,84.1,92.6,92.6,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2273.0,1,0,0,1,0,0,0,0,0,1
2278.5,.OH-LXD,? (6),251.0,0.78,2.11,0.4,37012.0,1121.0,1152.0,59368.0,-21.5,-0.88,616.0,623.0,0.0,0.0,84.1,84.1,92.6,92.6,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2273.0,1,0,0,1,0,0,0,0,0,1
2278.75,.OH-LXD,? (6),251.0,0.78,2.11,0.4,37012.0,1121.0,1152.0,59368.0,-21.5,-0.88,616.0,623.0,0.0,0.0,84.1,84.1,92.6,92.6,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2273.0,1,0,0,1,0,0,0,0,0,1
2279.0,.OH-LXD,? (6),251.1,0.78,2.11,0.4,37008.0,1128.0,1152.0,59368.0,-21.5,-0.88,616.0,623.0,0.0,0.0,84.1,84.1,92.6,92.6,22.5,22.5,1,1,0,0.0,0.0,0,0,0.1,0.0,0.0,0.3,0.0,0.0,0,2280.0,1,0,0,1,0,0,0,0,0,1
