Time (secs),A/C Tail Number,A/C Type,City Pair - To,City Pair - From,Flight Number,Date - Day,Date - Month,UTC - Hour,UTC - Minute,UTC - Second,Air / Gnd,Ground Speed,Computed Airspeed,Mach (derived),Pitch Angle,Roll Angle,Altitude (1013.25mB),Selected Baro Setting Capt,Present Pos - Latitude,Present Pos - Longitude,Magnetic Heading,True Heading,Fuel Flow Eng 1,Fuel Flow Eng 2,Actual Gross Weight,Total Air Temp,Drift Angle,Wind Direction True,Wind Speed,EGT Eng 1,EGT Eng 2,_EPR Actual Eng 1,_EPR Actual Eng 2,N1 Actual Eng 1,N1 Actual Eng 2,N2 Actual Eng 1,N2 Actual Eng 2,Throttle Angle Eng 1,Throttle Angle Eng 2,Pack 1 Flow Ctl Valve,Pack 2 Flow Ctl Valve,Gear (left),Land Gear Squat Switch - Nose,Flap Handle (derived),Flap Angle,Reverser Deployed Eng 1,Reverser Deployed Eng 2,Left Spoiler 1 Out,Right Spoiler 1 Out,Spoiler Pos LH 2,Spoiler Pos LH 4,Spoiler Pos LH 5,Spoiler Pos RH 2,Spoiler Pos RH 3,Spoiler Pos RH 5,Speed Brake Command
574.250,,,,,,,,,,,,,,, 0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574.500,,,,,,,,,,,,,,, 0.00,L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
574.750,,,,,,,,,,,,,,, 0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575.000,,,,,,,,,25,33,G - Gnd (7),116,120.4,,U 0.35,L 0.4,196,,,,220.1,221.8,3008,3004,,16.0,,,,665,657,1.018,1.021,80.1,80.1,94.4,94.3,33.8,33.8,,,Gear down - ground (3),Gnd (1),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
575.250,,,,,,,,,,,,,,,U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575.500,,,,,,,,,,,,,,,U 0.35,L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
575.750,,,,,,,,,,,,,,,U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576.000,,A319 (5),,EKCH,FIN83H  ,16,,5,,,G - Gnd (7),120,126.8,0.19,U 0.35,L 0.4,196,,N55 23.11,,219.4,221.2,3024,3000,,,,225.7,6,667,660,1.018,1.031,80.1,80.3,94.4,94.4,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear down - ground (3),Gnd (1),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,NOTCMD (0)
576.250,,,,,,,,,,,,,,,U 0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576.500,,,,,,,,,,,,,,,U 0.70,L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
576.750,,,,,,,,,,,,,,,U 1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577.000,.OH-LVI,,EFHK,,,,6,,,,G - Gnd (7),124,129.4,,U 1.41,L 0.4,184,1007,,,219.0,221.0,3044,3033,,16.0,,,,668,662,1.025,1.025,80.1,80.3,94.5,94.3,33.8,33.8,,,Gear down - ground (3),Gnd (1),,,Normal (0),Normal (0),Not Out (0),Not Out (0), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
577.250,,,,,,,,,,,,,,,U 1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577.500,,,,,,,,,,,,,,,U 2.11,L 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
577.750,,,,,,,,,,,,,,,U 2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578.000,,,,,,,,,,,G - Gnd (3),127,133.0,,U 3.16,L 0.7,168,,,E012 38.92,220.1,222.1,3046,3013,54662,,-1.41,,,669,663,1.023,1.033,80.3,80.3,94.5,94.4,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear down - ground (3),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0), 0.0, 0.0, 0.0, 0.0, 0.0, 0.0,
578.250,,,,,,,,,,,,,,,U 3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578.500,,,,,,,,,,,,,,,U 3.87,L 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
578.750,,,,,,,,,,,,,,,U 4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579.000,,,,,,,,,25,37,G - Gnd (3),131,130.4,,U 4.92,L 1.1,156,,,,221.1,223.2,3042,3042,,16.5,,,,671,666,1.023,1.025,80.3,80.3,94.5,94.4,33.8,33.8,,,Gear down - ground (3),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
579.250,,,,,,,,,,,,,,,U 5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579.500,,,,,,,,,,,,,,,U 6.33,L 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
579.750,,,,,,,,,,,,,,,U 7.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.000,,A319 (5),,EKCH,FIN83H  ,16,,5,,,G - Gnd (3),134,132.0,0.20,U 8.09,L 2.1,152,,N55 23.01,,221.8,223.6,3044,3011,,,,324.1,5,672,666,1.023,1.037,80.3,80.4,94.4,94.4,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear down - ground (3),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,NOTCMD (0)
580.250,,,,,,,,,,,,,,,U 8.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580.500,,,,,,,,,,,,,,,U 9.49,L 1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
580.750,,,,,,,,,,,,,,,U 10.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581.000,.OH-LVI,,EFHK,,,,6,,,,G - Gnd (1),136,137.1,,U 10.90,R 0.4,148,1007,,,222.5,224.6,3057,3040,,16.5,,,,673,668,1.027,1.027,80.3,80.1,94.4,94.3,33.8,33.8,,,Gear down - ground (3),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0,U 0.7,U 0.4,U 0.6,
581.250,,,,,,,,,,,,,,,U 11.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581.500,,,,,,,,,,,,,,,U 11.95,R 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
581.750,,,,,,,,,,,,,,,U 12.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.000,,,,,,,,,,,Air (0),137,138.0,,U 13.01,L 0.7,176,,,E012 38.76,222.9,224.9,3055,3029,54662,,-3.69,,,675,669,1.025,1.041,80.3,80.3,94.4,94.3,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear down - air (2),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0,U 0.3,U 0.3,U 0.2,
582.250,,,,,,,,,,,,,,,U 13.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582.500,,,,,,,,,,,,,,,U 14.41,L 2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
582.750,,,,,,,,,,,,,,,U 14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583.000,,,,,,,,,25,41,Air (0),138,142.4,,U 14.77,L 3.2,208,,,,222.5,224.5,3060,3057,,16.8,,,,675,671,1.027,1.029,80.4,80.4,94.4,94.3,33.8,33.8,,,Gear down - air (2),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 6.0,U 5.4,U 6.0, 0.0, 0.0, 0.0,
583.250,,,,,,,,,,,,,,,U 15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583.500,,,,,,,,,,,,,,,U 15.47,L 2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
583.750,,,,,,,,,,,,,,,U 15.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584.000,,A319 (5),,EKCH,FIN83H  ,16,,5,,,Air (0),138,144.5,0.22,U 15.82,L 1.8,248,,N55 22.89,,223.2,225.1,3073,3038,,,,319.2,10,676,671,1.027,1.037,80.4,80.4,94.4,94.3,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear in transit (0),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.4,U 0.4,U 0.4,U 0.3,U 2.3,U 1.1,NOTCMD (0)
584.250,,,,,,,,,,,,,,,U 15.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584.500,,,,,,,,,,,,,,,U 15.47,L 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
584.750,,,,,,,,,,,,,,,U 15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.000,.OH-LVI,,EFHK,,,,6,,,,Air (0),138,142.1,,U 14.77,R 0.7,272,1007,,,224.3,226.1,3057,3064,,16.5,,,,678,674,1.023,1.031,80.5,80.5,94.3,94.4,33.8,33.8,,,Gear in transit (0),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0,U 0.2,U 0.2,U 0.1,
585.250,,,,,,,,,,,,,,,U 14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585.500,,,,,,,,,,,,,,,U 14.06,R 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
585.750,,,,,,,,,,,,,,,U 14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586.000,,,,,,,,,,,Air (0),139,148.3,,U 14.41, 0.0,304,,,E012 38.59,224.3,226.1,3058,3037,54644,,-5.54,,,679,673,1.025,1.035,80.4,80.4,94.4,94.3,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear in transit (0),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
586.250,,,,,,,,,,,,,,,U 14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586.500,,,,,,,,,,,,,,,U 14.77,R 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
586.750,,,,,,,,,,,,,,,U 14.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.000,,,,,,,,,25,45,Air (0),139,143.9,,U 14.41,R 0.4,332,,,,223.6,225.4,3064,3053,,16.3,,,,680,675,1.025,1.035,80.4,80.5,94.4,94.3,33.8,33.8,,,Gear in transit (0),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.7,U 0.4,U 0.4, 0.0, 0.0, 0.0,
587.250,,,,,,,,,,,,,,,U 14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587.500,,,,,,,,,,,,,,,U 14.41, 0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
587.750,,,,,,,,,,,,,,,U 14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.000,,A319 (5),,EKCH,FIN83H  ,16,,5,,,Air (0),139,145.6,0.22,U 14.41,L 0.4,360,,N55 22.78,,222.9,224.6,3062,3060,,,,294.6,10,681,677,1.027,1.033,80.4,80.5,94.4,94.3,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.3,U 0.3,U 0.3, 0.0, 0.0, 0.0,NOTCMD (0)
588.250,,,,,,,,,,,,,,,U 14.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588.500,,,,,,,,,,,,,,,U 14.41,L 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
588.750,,,,,,,,,,,,,,,U 14.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.000,.OH-LVI,,EFHK,,,,6,,,,Air (0),139,150.4,,U 15.12,L 1.1,396,1007,,,223.2,225.1,3075,3038,,16.3,,,,682,677,1.029,1.033,80.5,80.5,94.3,94.1,33.8,33.8,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
589.250,,,,,,,,,,,,,,,U 15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589.500,,,,,,,,,,,,,,,U 15.12,L 1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
589.750,,,,,,,,,,,,,,,U 15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.000,,,,,,,,,,,Air (0),139,146.9,,U 15.12,L 1.8,424,,,E012 38.43,223.6,225.4,3069,3046,54644,,-5.01,,,683,677,1.029,1.031,80.5,80.4,94.3,94.1,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0,U 0.7,
590.250,,,,,,,,,,,,,,,U 15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590.500,,,,,,,,,,,,,,,U 15.12,L 1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
590.750,,,,,,,,,,,,,,,U 15.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.000,,,,,,,,,25,49,Air (0),139,145.9,,U 15.12,L 1.4,456,,,,224.3,226.1,3064,3035,,16.3,,,,684,678,1.025,1.039,80.5,80.6,94.3,94.3,33.8,33.8,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0,U 0.3,U 0.2,U 0.1,
591.250,,,,,,,,,,,,,,,U 15.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591.500,,,,,,,,,,,,,,,U 15.47,L 1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
591.750,,,,,,,,,,,,,,,U 15.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.000,,A319 (5),,EKCH,FIN83H  ,16,,5,,,Air (0),138,148.5,0.23,U 15.82,L 1.8,496,,N55 22.66,,224.6,226.5,3055,3067,,,,296.0,16,685,680,1.027,1.029,80.5,80.6,94.3,94.1,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,NOTCMD (0)
592.250,,,,,,,,,,,,,,,U 16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592.500,,,,,,,,,,,,,,,U 16.17,L 1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
592.750,,,,,,,,,,,,,,,U 16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.000,.OH-LVI,,EFHK,,,,6,,,,Air (0),138,148.8,,U 16.17,L 0.7,544,1007,,,225.7,227.5,3069,3033,,16.0,,,,685,679,1.031,1.031,80.5,80.5,94.3,94.0,33.8,33.8,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
593.250,,,,,,,,,,,,,,,U 16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593.500,,,,,,,,,,,,,,,U 16.17,R 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
593.750,,,,,,,,,,,,,,,U 16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.000,,,,,,,,,,,Air (0),138,147.6,,U 16.17,R 0.4,580,,,E012 38.26,226.1,228.0,3064,3046,54644,,-8.35,,,687,681,1.027,1.037,80.6,80.8,94.3,94.3,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
594.250,,,,,,,,,,,,,,,U 16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594.500,,,,,,,,,,,,,,,U 16.17,R 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
594.750,,,,,,,,,,,,,,,U 15.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.000,,,,,,,,,25,53,Air (0),138,146.4,,U 15.82,R 0.7,616,,,,225.7,227.5,3067,3031,,15.8,,,,687,681,1.027,1.027,80.6,80.6,94.3,94.1,33.8,33.8,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
595.250,,,,,,,,,,,,,,,U 15.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595.500,,,,,,,,,,,,,,,U 15.82,R 1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
595.750,,,,,,,,,,,,,,,U 15.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.000,,A319 (5),,EKCH,FIN83H  ,16,,5,,,Air (0),138,145.6,0.22,U 15.82,R 0.7,656,,N55 22.54,,225.0,226.8,3053,3024,,,,304.5,16,687,680,1.023,1.031,80.6,80.5,94.1,94.1,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,NOTCMD (0)
596.250,,,,,,,,,,,,,,,U 15.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596.500,,,,,,,,,,,,,,,U 15.82,R 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
596.750,,,,,,,,,,,,,,,U 15.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.000,.OH-LVI,,EFHK,,,,6,,,,Air (0),138,143.9,,U 15.82,R 0.7,704,1007,,,224.6,226.7,3051,3031,,15.5,,,,687,682,1.025,1.027,80.6,80.6,94.1,94.1,33.8,33.8,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
597.250,,,,,,,,,,,,,,,U 15.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597.500,,,,,,,,,,,,,,,U 15.82, 0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
597.750,,,,,,,,,,,,,,,U 15.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598.000,,,,,,,,,,,Air (0),138,145.6,,U 15.82,L 0.7,744,,,E012 38.06,224.6,226.5,3037,3011,54626,,-6.15,,,688,681,1.023,1.029,80.6,80.5,94.1,94.0,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
598.250,,,,,,,,,,,,,,,U 16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598.500,,,,,,,,,,,,,,,U 16.17,L 1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
598.750,,,,,,,,,,,,,,,U 16.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599.000,,,,,,,,,25,57,Air (0),138,144.5,,U 16.52,L 2.1,788,,,,224.6,226.7,3046,3024,,15.3,,,,688,683,1.023,1.031,80.6,80.8,94.1,94.1,33.8,33.8,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
599.250,,,,,,,,,,,,,,,U 16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599.500,,,,,,,,,,,,,,,U 17.23,L 2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
599.750,,,,,,,,,,,,,,,U 17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.000,,A319 (5),,EKCH,FIN83H  ,16,,5,,,Air (0),138,146.5,0.22,U 17.23,L 3.2,836,,N55 22.43,,225.0,226.9,3051,3018,,,,303.8,17,688,683,1.025,1.027,80.6,80.6,94.3,94.0,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,NOTCMD (0)
600.250,,,,,,,,,,,,,,,U 17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600.500,,,,,,,,,,,,,,,U 17.23,L 3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
600.750,,,,,,,,,,,,,,,U 17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.000,.OH-LVI,,EFHK,,,,6,,,,Air (0),137,148.4,,U 17.23,L 1.8,876,1007,,,225.0,227.0,3042,3020,,15.0,,,,689,684,1.023,1.031,80.8,80.6,94.1,94.1,33.8,33.8,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
601.250,,,,,,,,,,,,,,,U 17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601.500,,,,,,,,,,,,,,,U 17.23,L 0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
601.750,,,,,,,,,,,,,,,U 17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602.000,,,,,,,,,,,Air (0),137,147.5,,U 17.58, 0.0,920,,,E012 37.89,224.6,226.4,3040,3026,54626,,-7.12,,,689,685,1.023,1.025,80.6,80.8,94.1,94.1,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
602.250,,,,,,,,,,,,,,,U 17.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602.500,,,,,,,,,,,,,,,U 17.58,R 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
602.750,,,,,,,,,,,,,,,U 17.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.000,,,,,,,,,26,1,Air (0),136,146.4,,U 17.58,R 0.7,972,,,,223.9,225.8,3029,3009,,14.8,,,,689,684,1.021,1.031,80.8,80.6,94.1,94.0,33.8,33.8,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
603.250,,,,,,,,,,,,,,,U 17.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603.500,,,,,,,,,,,,,,,U 17.58,R 0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
603.750,,,,,,,,,,,,,,,U 17.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604.000,,A319 (5),,EKCH,FIN83H  ,16,,5,,,Air (0),136,145.1,0.22,U 17.58, 0.0,1020,,N55 22.31,,223.6,225.6,3029,3028,,,,299.5,15,689,686,1.020,1.025,80.8,80.9,94.1,94.1,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,NOTCMD (0)
604.250,,,,,,,,,,,,,,,U 17.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604.500,,,,,,,,,,,,,,,U 17.93, 0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
604.750,,,,,,,,,,,,,,,U 17.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605.000,.OH-LVI,,EFHK,,,,6,,,,Air (0),135,149.3,,U 17.93,L 0.4,1068,1007,,,223.9,226.0,3037,3008,,14.5,,,,689,684,1.021,1.027,80.8,80.6,94.1,93.9,33.8,33.8,,,Gear up (4),Air (0),,,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
605.250,,,,,,,,,,,,,,,U 17.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605.500,,,,,,,,,,,,,,,U 17.58, 0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Out (0),Not Out (0),,,,,,,
605.750,,,,,,,,,,,,,,,U 17.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606.000,,,,,,,,,,,Air (0),135,146.0,,U 17.23, 0.0,1120,,,E012 37.73,225.0,226.9,3037,3024,54608,,-7.56,,,689,686,1.021,1.033,80.8,80.9,94.1,94.1,33.8,33.8,N/CLSD (1),N/CLSD (1),Gear up (4),Air (0),1.5,10.0,Normal (0),Normal (0),Not Out (0),Not Out (0),U 0.1, 0.0, 0.0, 0.0, 0.0, 0.0,
606.250,,,,,,,,,,,,,,,U 17.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
